ano,cidade,esporte,disciplina,atleta,pais,genero,evento,medalha
1972,munique,equestres,salto,"KUSNER, Kathryn Hallowell",USA,mulheres,Team,prateado
1972,munique,esgrima,esgrima,"KULCSAR, Gyözö",HUN,homens,Épée Individual,bronze
1972,munique,esgrima,esgrima,"FENYVESI, Csaba",HUN,homens,Épée Individual,ouro
1972,munique,esgrima,esgrima,"LADEGAILLERIE, Jacques",FRA,homens,Épée Individual,prateado
1972,munique,esgrima,esgrima,"KRISS, Grigori",URS,homens,Épée Team,bronze
1972,munique,esgrima,esgrima,"MODZALEVSKY, Viktor",URS,homens,Épée Team,bronze
1972,munique,esgrima,esgrima,"PARAMONOV, Sergei",URS,homens,Épée Team,bronze
1972,munique,esgrima,esgrima,"VALETOV, Igor",URS,homens,Épée Team,bronze
1972,munique,esgrima,esgrima,"ZAZHITSKY, Georgi",URS,homens,Épée Team,bronze
1972,munique,esgrima,esgrima,"ERDÖS, Sandor",HUN,homens,Épée Team,ouro
,munique,esgrima,esgrima,"FENYVESI, Csaba",HUN,homens,Épée Team,ouro
1972,munique,esgrima,esgrima,"KULCSAR, Gyözö",HUN,homens,Épée Team,ouro
1972,munique,esgrima,esgrima,"OSZTRICS, Istvan",HUN,homens,Épée Team,ouro
1972,munique,esgrima,esgrima,"SCHMITT, Pal",HUN,homens,Épée Team,ouro
1972,munique,esgrima,esgrima,"EVEQUOZ, Guy",SUI,homens,Épée Team,prateado
1972,munique,esgrima,esgrima,"GIGER, Daniel",SUI,homens,Épée Team,prateado
1972,munique,esgrima,esgrima,"KAUTER, Christian",SUI,homens,Épée Team,prateado
1972,munique,esgrima,esgrima,"LÖTSCHER, Peter",SUI,homens,Épée Team,prateado
1972,munique,esgrima,esgrima,"SUCHANECKI, Francois",SUI,homens,Épée Team,prateado
1972,munique,esgrima,esgrima,"NOËL, Christian",FRA,homens,Foil Individual,bronze
1972,munique,esgrima,esgrima,"WOYDA, Witold",POL,homens,Foil Individual,ouro
1972,munique,esgrima,esgrima,"KAMUTI, Jenö",HUN,homens,Foil Individual,prateado
1972,munique,esgrima,esgrima,"GOROKHOVA, Galina",URS,mulheres,Foil Individual,bronze
1972,munique,esgrima,esgrima,"RAGNO-LONZI, Antonella",ITA,mulheres,Foil Individual,ouro
1972,munique,esgrima,esgrima,"BOBIS-FERKASINSZKY, Ildiko",HUN,mulheres,Foil Individual,prateado
1972,munique,esgrima,esgrima,"BEROLATTI, Gilles",FRA,homens,Foil Team,bronze
1972,munique,esgrima,esgrima,"MAGNAN, Jean-Claude",FRA,homens,Foil Team,bronze
1972,munique,esgrima,esgrima,"NOËL, Christian",FRA,homens,Foil Team,bronze
1972,munique,esgrima,esgrima,"REVENU, Daniel",FRA,homens,Foil Team,bronze
1972,munique,esgrima,esgrima,"TALVARD, Bernard",FRA,homens,Foil Team,bronze
1972,munique,esgrima,esgrima,"DABROWSKI, Marek",POL,homens,Foil Team,ouro
1972,munique,esgrima,esgrima,"GODEL, Arkadiusz",POL,homens,Foil Team,ouro
1972,munique,esgrima,esgrima,"KACZMAREK, Jerzy",POL,homens,Foil Team,ouro
1972,munique,esgrima,esgrima,"KOZIEJOWSKI, Lech",POL,homens,Foil Team,ouro
1972,munique,esgrima,esgrima,"WOYDA, Witold",POL,homens,Foil Team,ouro
1972,munique,esgrima,esgrima,"DENISOV, Vladimir",URS,homens,Foil Team,prateado
1972,munique,esgrima,esgrima,"KOTETSEV, Anatoli",URS,homens,Foil Team,prateado
1972,munique,esgrima,esgrima,"PUTYATIN, Viktor",URS,homens,Foil Team,prateado
1972,munique,esgrima,esgrima,"ROMANOV, Leonid",URS,homens,Foil Team,prateado
1972,munique,esgrima,esgrima,"STANKOVICH, Vasili",URS,homens,Foil Team,prateado
1972,munique,esgrima,esgrima,"DERSIDAN-ENE-PASCU, Ana",ROU,mulheres,Foil Team,bronze
1972,munique,esgrima,esgrima,"GYULAI-DRIMBA-JENEI, Ileana",ROU,mulheres,Foil Team,bronze
1972,munique,esgrima,esgrima,"IENCIC-STAHL, Ecaterina Clara",ROU,mulheres,Foil Team,bronze
1972,munique,esgrima,esgrima,"ORBAN-SZABO, Olga",ROU,mulheres,Foil Team,bronze
1972,munique,esgrima,esgrima,"CHIRKOVA, Svetlana",URS,mulheres,Foil Team,ouro
1972,munique,esgrima,esgrima,"GOROKHOVA, Galina",URS,mulheres,Foil Team,ouro
1972,munique,esgrima,esgrima,"NOVIKOVA-BELOVA, Elena",URS,mulheres,Foil Team,ouro
1972,munique,esgrima,esgrima,"PETRENKO-SAMUSENKO, Tatyana",URS,mulheres,Foil Team,ouro
1972,munique,esgrima,esgrima,"ZABELINA, Aleksandra",URS,mulheres,Foil Team,ouro
1972,munique,esgrima,esgrima,"BOBIS-FERKASINSZKY, Ildiko",HUN,mulheres,Foil Team,prateado
1972,munique,esgrima,esgrima,"GULACSI-SZOLNOKI, Maria",HUN,mulheres,Foil Team,prateado
1972,munique,esgrima,esgrima,"MATUSCAK-RONAY, Ildiko",HUN,mulheres,Foil Team,prateado
1972,munique,esgrima,esgrima,"REJTO-UJLAKI, Ildiko",HUN,mulheres,Foil Team,prateado
1972,munique,esgrima,esgrima,"SCHWARCZENBERGER, Ildiko",HUN,mulheres,Foil Team,prateado
,munique,esgrima,esgrima,"NAZLYMOV, Vladimir",URS,homens,Sabre Individual,bronze
,munique,esgrima,esgrima,"SIDYAK, Viktor",URS,homens,Sabre Individual,ouro
,munique,esgrima,esgrima,"MAROTH, Peter",HUN,homens,Sabre Individual,prateado
,munique,esgrima,esgrima,"BAKONYI, Peter",HUN,homens,Sabre Team,bronze
,munique,esgrima,esgrima,"GEREVICH, Pal",HUN,homens,Sabre Team,bronze
,munique,esgrima,esgrima,"KOVACS, Tamas",HUN,homens,Sabre Team,bronze
,munique,esgrima,esgrima,"MAROTH, Peter",HUN,homens,Sabre Team,bronze
,munique,esgrima,esgrima,"PEZSA, Tibor",HUN,homens,Sabre Team,bronze
,munique,esgrima,esgrima,"MAFFEI, Michele",ITA,homens,Sabre Team,ouro
,munique,esgrima,esgrima,"MONTANO, Mario Aldo",ITA,homens,Sabre Team,ouro
,munique,esgrima,esgrima,"MONTANO, Mario Tullio",ITA,homens,Sabre Team,ouro
,munique,esgrima,esgrima,"RIGOLI, Rolando",ITA,homens,Sabre Team,ouro
,munique,esgrima,esgrima,"SALVADORI, Cesare",ITA,homens,Sabre Team,ouro
,munique,esgrima,esgrima,"BASHENOV, Viktor",URS,homens,Sabre Team,prateado
,munique,esgrima,esgrima,"NAZLYMOV, Vladimir",URS,homens,Sabre Team,prateado
,munique,esgrima,esgrima,"RAKITA, Mark",URS,homens,Sabre Team,prateado
,munique,esgrima,esgrima,"SIDYAK, Viktor",URS,homens,Sabre Team,prateado
,munique,esgrima,esgrima,"VINOKUROV, Eduard",URS,homens,Sabre Team,prateado
,munique,futebol,futebol,"ANDRIASYAN, Arkadi",URS,homens,Football,bronze
,munique,futebol,futebol,"BLOKHIN, Oleg",URS,homens,Football,bronze
,munique,futebol,futebol,"BRANSCH, Bernd",GDR,homens,Football,bronze
,munique,futebol,futebol,"CROY, Jürgen",GDR,homens,Football,bronze
,munique,futebol,futebol,"DUCKE, Peter",GDR,homens,Football,bronze
,munique,futebol,futebol,"DZODZUASHVILI, Revaz",URS,homens,Football,bronze
,munique,futebol,futebol,"ELISEEV, Yuri",URS,homens,Football,bronze
1972,munique,futebol,futebol,"EVRYUZHIKHIN, Gennadi",URS,homens,Football,bronze
1972,munique,futebol,futebol,"GANZERA, Frank",GDR,homens,Football,bronze
1972,munique,futebol,futebol,"HÄFNER, Reinhard",GDR,homens,Football,bronze
1972,munique,futebol,futebol,"IRMSCHER, Harald",GDR,homens,Football,bronze
1972,munique,futebol,futebol,"ISTOMIN, Yuri",URS,homens,Football,bronze
1972,munique,futebol,futebol,"KAPLICHNY, Vladimir",URS,homens,Football,bronze
1972,munique,futebol,futebol,"KHURCILAVA, Murtaz",URS,homens,Football,bronze
1972,munique,futebol,futebol,"KOLOTOV, Viktor",URS,homens,Football,bronze
1972,munique,futebol,futebol,"KREISCHE, Hans-Jürgen",GDR,homens,Football,bronze
1972,munique,futebol,futebol,"KUKSOV, Anatoli",URS,homens,Football,bronze
1972,munique,futebol,futebol,"KURBJUWEIT, Lothar",GDR,homens,Football,bronze
1972,munique,futebol,futebol,"LOVCHEV, Yevgeni",URS,homens,Football,bronze
1972,munique,futebol,futebol,"OLSHANSKY, Sergei",URS,homens,Football,bronze
1972,munique,futebol,futebol,"ONISHCHENKO, Vladimir",URS,homens,Football,bronze
1972,munique,futebol,futebol,"PILGUI, Vladimir",URS,homens,Football,bronze
1972,munique,futebol,futebol,"POMMERENKE, Jürgen",GDR,homens,Football,bronze
1972,munique,futebol,futebol,"RUDAKOV, Yevgeni",URS,homens,Football,bronze
1972,munique,futebol,futebol,"SABO, Iosef",URS,homens,Football,bronze
1972,munique,futebol,futebol,"SCHULENBERG, Ralf",GDR,homens,Football,bronze
1972,munique,futebol,futebol,"SEGUIN, Wolfgang",GDR,homens,Football,bronze
1972,munique,futebol,futebol,"SEMENOV, Vyacheslav",URS,homens,Football,bronze
1972,munique,futebol,futebol,"SPARWASSER, Jürgen",GDR,homens,Football,bronze
1972,munique,futebol,futebol,"STREICH, Joachim",GDR,homens,Football,bronze
1972,munique,futebol,futebol,"VOGEL, Eberhard",GDR,homens,Football,bronze
1972,munique,futebol,futebol,"WATZLICH, Siegmar",GDR,homens,Football,bronze
1972,munique,futebol,futebol,"WEISE, Konrad",GDR,homens,Football,bronze
1972,munique,futebol,futebol,"YAKUBIK, Andrei",URS,homens,Football,bronze
1972,munique,futebol,futebol,"ZANAZANYAN, Oganes",URS,homens,Football,bronze
1972,munique,futebol,futebol,"ZAPF, Manfred",GDR,homens,Football,bronze
1972,munique,futebol,futebol,"ANCZOK, Zygmunt",POL,homens,Football,ouro
1972,munique,futebol,futebol,"CMIKIEWICZ, Leslaw",POL,homens,Football,ouro
1972,munique,futebol,futebol,"DEYNA, Kazimierz",POL,homens,Football,ouro
1972,munique,futebol,futebol,"GADOCHA, Robert",POL,homens,Football,ouro
,munique,futebol,futebol,"GORGON, Jerzy",POL,homens,Football,ouro
1972,munique,futebol,futebol,"GUT, Zbigniew",POL,homens,Football,ouro
1972,munique,futebol,futebol,"KMIECIK, Kazimierz",POL,homens,Football,ouro
1972,munique,futebol,futebol,"KOSTKA, Hubert",POL,homens,Football,ouro
1972,munique,futebol,futebol,"KRASKA, Jerzy",POL,homens,Football,ouro
1972,munique,futebol,futebol,"LATO, Grzegorz",POL,homens,Football,ouro
1972,munique,futebol,futebol,"LUBANSKI, Wlodzimierz",POL,homens,Football,ouro
1972,munique,futebol,futebol,"MARX, Joachim",POL,homens,Football,ouro
1972,munique,futebol,futebol,"MASZCZYK, Zygmunt",POL,homens,Football,ouro
1972,munique,futebol,futebol,"OSTAFINSKI, Marjan",POL,homens,Football,ouro
1972,munique,futebol,futebol,"SZOLTYSIK, Zygfryd",POL,homens,Football,ouro
1972,munique,futebol,futebol,"SZYMANOWSKI, Antoni",POL,homens,Football,ouro
1972,munique,futebol,futebol,"SZYMCZAK, Ryszard",POL,homens,Football,ouro
1972,munique,futebol,futebol,"BALINT, Laszlo",HUN,homens,Football,prateado
1972,munique,futebol,futebol,"BRANIKOVICS, Laszlo",HUN,homens,Football,prateado
1972,munique,futebol,futebol,"DUNAI, Antal",HUN,homens,Football,prateado
1972,munique,futebol,futebol,"DUNAI, Ede",HUN,homens,Football,prateado
1972,munique,futebol,futebol,"GECZI, Istvan",HUN,homens,Football,prateado
1972,munique,futebol,futebol,"JUHASZ, Peter",HUN,homens,Football,prateado
,munique,futebol,futebol,"KOCSIS, Lajos",HUN,homens,Football,prateado
1972,munique,futebol,futebol,"KOVACS, Jozsef",HUN,homens,Football,prateado
1972,munique,futebol,futebol,"KOZMA, Mihaly",HUN,homens,Football,prateado
1972,munique,futebol,futebol,"KU, Lajos",HUN,homens,Football,prateado
1972,munique,futebol,futebol,"PANCSICS, Miklos",HUN,homens,Football,prateado
1972,munique,futebol,futebol,"ROTHERMEL, Adam",HUN,homens,Football,prateado
1972,munique,futebol,futebol,"SZUCS, Lajos",HUN,homens,Football,prateado
1972,munique,futebol,futebol,"TOTH, Kalman",HUN,homens,Football,prateado
1972,munique,futebol,futebol,"VARADI, Bela",HUN,homens,Football,prateado
1972,munique,futebol,futebol,"VEPI, Peter",HUN,homens,Football,prateado
1972,munique,futebol,futebol,"VIDACS, Csaba",HUN,homens,Football,prateado
1972,munique,ginástica,g. artístico,"JANZ, Karin",GDR,mulheres,Balance Beam,bronze
1972,munique,ginástica,g. artístico,"KORBUT, Olga",URS,mulheres,Balance Beam,ouro
1972,munique,ginástica,g. artístico,"LAZAKOVICH, Tamara",URS,mulheres,Balance Beam,prateado
1972,munique,ginástica,g. artístico,"KASAMATSU, Shigeru",JPN,homens,Floor Exercises,bronze
1972,munique,ginástica,g. artístico,"ANDRIANOV, Nikolay",URS,homens,Floor Exercises,ouro
1972,munique,ginástica,g. artístico,"NAKAYAMA, Akinori",JPN,homens,Floor Exercises,prateado
1972,munique,ginástica,g. artístico,"LAZAKOVICH, Tamara",URS,mulheres,Floor Exercises,bronze
1972,munique,ginástica,g. artístico,"KORBUT, Olga",URS,mulheres,Floor Exercises,ouro
1972,munique,ginástica,g. artístico,"TURISCHEVA, Lyudmila",URS,mulheres,Floor Exercises,prateado
1972,munique,ginástica,g. artístico,"KASAMATSU, Shigeru",JPN,homens,Horizontal Bar,bronze
,munique,ginástica,g. artístico,"TSUKAHARA, Mitsuo",JPN,homens,Horizontal Bar,ouro
1972,munique,ginástica,g. artístico,"KATO, Sawao",JPN,homens,Horizontal Bar,prateado
1972,munique,ginástica,g. artístico,"NAKAYAMA, Akinori",JPN,homens,Individual All-Round,bronze
1972,munique,ginástica,g. artístico,"KATO, Sawao",JPN,homens,Individual All-Round,ouro
1972,munique,ginástica,g. artístico,"KENMOTSU, Eizo",JPN,homens,Individual All-Round,prateado
1972,munique,ginástica,g. artístico,"LAZAKOVICH, Tamara",URS,mulheres,Individual All-Round,bronze
1972,munique,ginástica,g. artístico,"TURISCHEVA, Lyudmila",URS,mulheres,Individual All-Round,ouro
1972,munique,ginástica,g. artístico,"JANZ, Karin",GDR,mulheres,Individual All-Round,prateado
1972,munique,ginástica,g. artístico,"KENMOTSU, Eizo",JPN,homens,Parallel Bars,bronze
1972,munique,ginástica,g. artístico,"KATO, Sawao",JPN,homens,Parallel Bars,ouro
1972,munique,ginástica,g. artístico,"KASAMATSU, Shigeru",JPN,homens,Parallel Bars,prateado
1972,munique,ginástica,g. artístico,"KENMOTSU, Eizo",JPN,homens,Pommel Horse,bronze
1972,munique,ginástica,g. artístico,"KLIMENKO, Viktor",URS,homens,Pommel Horse,ouro
1972,munique,ginástica,g. artístico,"KATO, Sawao",JPN,homens,Pommel Horse,prateado
1972,munique,ginástica,g. artístico,"TSUKAHARA, Mitsuo",JPN,homens,Rings,bronze
1972,munique,ginástica,g. artístico,"NAKAYAMA, Akinori",JPN,homens,Rings,ouro
1972,munique,ginástica,g. artístico,"VORONIN, Mikhail",URS,homens,Rings,prateado
1972,munique,ginástica,g. artístico,"BREHME, Matthias",GDR,homens,Team Competition,bronze
1972,munique,ginástica,g. artístico,"KLOTZ, Wolfgang",GDR,homens,Team Competition,bronze
1972,munique,ginástica,g. artístico,"KÖSTE, Klaus",GDR,homens,Team Competition,bronze
1972,munique,ginástica,g. artístico,"PAEKE, Jürgen",GDR,homens,Team Competition,bronze
,munique,ginástica,g. artístico,"RYCHLY, Reinhard",GDR,homens,Team Competition,bronze
1972,munique,ginástica,g. artístico,"THÜNE, Wolfgang",GDR,homens,Team Competition,bronze
1972,munique,ginástica,g. artístico,"KASAMATSU, Shigeru",JPN,homens,Team Competition,ouro
1972,munique,ginástica,g. artístico,"KATO, Sawao",JPN,homens,Team Competition,ouro
1972,munique,ginástica,g. artístico,"KENMOTSU, Eizo",JPN,homens,Team Competition,ouro
1972,munique,ginástica,g. artístico,"NAKAYAMA, Akinori",JPN,homens,Team Competition,ouro
1972,munique,ginástica,g. artístico,"OKAMURA, Teruichi",JPN,homens,Team Competition,ouro
1972,munique,ginástica,g. artístico,"TSUKAHARA, Mitsuo",JPN,homens,Team Competition,ouro
1972,munique,ginástica,g. artístico,"ANDRIANOV, Nikolay",URS,homens,Team Competition,prateado
1972,munique,ginástica,g. artístico,"KLIMENKO, Viktor",URS,homens,Team Competition,prateado
1972,munique,ginástica,g. artístico,"MALEEV, Aleksandr",URS,homens,Team Competition,prateado
1972,munique,ginástica,g. artístico,"MIKAELIAN, Edvard",URS,homens,Team Competition,prateado
1972,munique,ginástica,g. artístico,"SHUKIN, Vladimir",URS,homens,Team Competition,prateado
1972,munique,ginástica,g. artístico,"VORONIN, Mikhail",URS,homens,Team Competition,prateado
1972,munique,ginástica,g. artístico,"BEKESI, Ilona",HUN,mulheres,Team Competition,bronze
1972,munique,ginástica,g. artístico,"CSASZAR, Monika",HUN,mulheres,Team Competition,bronze
1972,munique,ginástica,g. artístico,"KELEMEN, Marta",HUN,mulheres,Team Competition,bronze
1972,munique,ginástica,g. artístico,"KERY, Aniko",HUN,mulheres,Team Competition,bronze
1972,munique,ginástica,g. artístico,"MEDVECZKY, Krisztina",HUN,mulheres,Team Competition,bronze
1972,munique,ginástica,g. artístico,"NAGY, Zsuzsa",HUN,mulheres,Team Competition,bronze
1972,munique,ginástica,g. artístico,"BURDA, Lyubov",URS,mulheres,Team Competition,ouro
,munique,ginástica,g. artístico,"KORBUT, Olga",URS,mulheres,Team Competition,ouro
1972,munique,ginástica,g. artístico,"KOSHEL, Antonina",URS,mulheres,Team Competition,ouro
1972,munique,ginástica,g. artístico,"LAZAKOVICH, Tamara",URS,mulheres,Team Competition,ouro
1972,munique,ginástica,g. artístico,"SAADI, Elvira",URS,mulheres,Team Competition,ouro
1972,munique,ginástica,g. artístico,"TURISCHEVA, Lyudmila",URS,mulheres,Team Competition,ouro
1972,munique,ginástica,g. artístico,"ABEL, Irene",GDR,mulheres,Team Competition,prateado
1972,munique,ginástica,g. artístico,"HELLMANN, Angelika",GDR,mulheres,Team Competition,prateado
1972,munique,ginástica,g. artístico,"JANZ, Karin",GDR,mulheres,Team Competition,prateado
1972,munique,ginástica,g. artístico,"SCHMEISSER, Richarda",GDR,mulheres,Team Competition,prateado
1972,munique,ginástica,g. artístico,"SCHMITT, Christine",GDR,mulheres,Team Competition,prateado
1972,munique,ginástica,g. artístico,"ZUCHOLD, Erika",GDR,mulheres,Team Competition,prateado
1972,munique,ginástica,g. artístico,"JANZ, Karin",GDR,mulheres,Uneven Bars,ouro
1972,munique,ginástica,g. artístico,"KORBUT, Olga",URS,mulheres,Uneven Bars,prateado
1972,munique,ginástica,g. artístico,"ZUCHOLD, Erika",GDR,mulheres,Uneven Bars,prateado
1972,munique,ginástica,g. artístico,"ANDRIANOV, Nikolay",URS,homens,Vault,bronze
1972,munique,ginástica,g. artístico,"KÖSTE, Klaus",GDR,homens,Vault,ouro
1972,munique,ginástica,g. artístico,"KLIMENKO, Viktor",URS,homens,Vault,prateado
1972,munique,ginástica,g. artístico,"TURISCHEVA, Lyudmila",URS,mulheres,Vault,bronze
,munique,ginástica,g. artístico,"JANZ, Karin",GDR,mulheres,Vault,ouro
1972,munique,ginástica,g. artístico,"ZUCHOLD, Erika",GDR,mulheres,Vault,prateado
1972,munique,andebol,andebol,"BIRTALAN, Stefan",ROU,homens,Handball,bronze
1972,munique,andebol,andebol,"COSMA, Adrian",ROU,homens,Handball,bronze
1972,munique,andebol,andebol,"DINCA, Alexandru",ROU,homens,Handball,bronze
1972,munique,andebol,andebol,"GATU, Cristian",ROU,homens,Handball,bronze
1972,munique,andebol,andebol,"GRUIA, Gheorghe",ROU,homens,Handball,bronze
1972,munique,andebol,andebol,"GUNES, Roland",ROU,homens,Handball,bronze
1972,munique,andebol,andebol,"KICSID, Gabriel",ROU,homens,Handball,bronze
1972,munique,andebol,andebol,"LICU, Ghita",ROU,homens,Handball,bronze
1972,munique,andebol,andebol,"MARIN, Daniel",ROU,homens,Handball,bronze
1972,munique,andebol,andebol,"PENU, Cornel",ROU,homens,Handball,bronze
1972,munique,andebol,andebol,"SAMUNGI, Valentin",ROU,homens,Handball,bronze
1972,munique,andebol,andebol,"SOBEL, Simion",ROU,homens,Handball,bronze
1972,munique,andebol,andebol,"STOCKL, Werner",ROU,homens,Handball,bronze
1972,munique,andebol,andebol,"TUDOSIE, Constantin",ROU,homens,Handball,bronze
1972,munique,andebol,andebol,"VOINEA, Radu",ROU,homens,Handball,bronze
1972,munique,andebol,andebol,"ARSLANAGIC, Abaz",YUG,homens,Handball,ouro
1972,munique,andebol,andebol,"FAJFRIC, Petar",YUG,homens,Handball,ouro
1972,munique,andebol,andebol,"HORVAT, Hrvoje",YUG,homens,Handball,ouro
1972,munique,andebol,andebol,"KARALIC, Milorad",YUG,homens,Handball,ouro
1972,munique,andebol,andebol,"LAVRNIC, Djoko",YUG,homens,Handball,ouro
,munique,andebol,andebol,"LAZAREVIC, Milan",YUG,homens,Handball,ouro
1972,munique,andebol,andebol,"MILJAK, Zdravko",YUG,homens,Handball,ouro
1972,munique,andebol,andebol,"MISKOVIC, Slobodan",YUG,homens,Handball,ouro
1972,munique,andebol,andebol,"POKRAJAC, Branislav",YUG,homens,Handball,ouro
1972,munique,andebol,andebol,"POPOVIC, Nebojsa",YUG,homens,Handball,ouro
1972,munique,andebol,andebol,"PRIBANIC, Miroslav",YUG,homens,Handball,ouro
1972,munique,andebol,andebol,"VIDOVIC, Albin",YUG,homens,Handball,ouro
1972,munique,andebol,andebol,"ZIVKOVIC, Zoran",YUG,homens,Handball,ouro
1972,munique,andebol,andebol,"ZORKO, Zdenko",YUG,homens,Handball,ouro
1972,munique,andebol,andebol,"BENES, Ladislav",TCH,homens,Handball,prateado
1972,munique,andebol,andebol,"BRUNA, Frantisek",TCH,homens,Handball,prateado
1972,munique,andebol,andebol,"HABR, Vladimir",TCH,homens,Handball,prateado
1972,munique,andebol,andebol,"JARY, Vladimir",TCH,homens,Handball,prateado
1972,munique,andebol,andebol,"KAVAN, Jiri",TCH,homens,Handball,prateado
1972,munique,andebol,andebol,"KLIMCICK, Arnost",TCH,homens,Handball,prateado
1972,munique,andebol,andebol,"KONENCNY, Jaroslav",TCH,homens,Handball,prateado
1972,munique,andebol,andebol,"KRALIK, Frantisek",TCH,homens,Handball,prateado
1972,munique,andebol,andebol,"KREPINDL, Jindrich",TCH,homens,Handball,prateado
1972,munique,andebol,andebol,"LAFKO, Vincent",TCH,homens,Handball,prateado
1972,munique,andebol,andebol,"LUKOSIK, Andrej",TCH,homens,Handball,prateado
1972,munique,andebol,andebol,"MIKES, Pavel",TCH,homens,Handball,prateado
,munique,andebol,andebol,"POSPISIL, Petr",TCH,homens,Handball,prateado
1972,munique,andebol,andebol,"SATRAPA, Ivan",TCH,homens,Handball,prateado
1972,munique,andebol,andebol,"SKARA, Zdenek",TCH,homens,Handball,prateado
1972,munique,andebol,andebol,"SKARVAN, Jaroslav",TCH,homens,Handball,prateado
1972,munique,hóquei,hóquei,"BILLIMOGAPUTTASWAMY, Govind",IND,homens,Hockey,bronze
1972,munique,hóquei,hóquei,"CHARLES, Cornelius",IND,homens,Hockey,bronze
1972,munique,hóquei,hóquei,"FREDERICK, Manuel",IND,homens,Hockey,bronze
1972,munique,hóquei,hóquei,"KINDO, Michael",IND,homens,Hockey,bronze
1972,munique,hóquei,hóquei,"KUMAR, Ashok",IND,homens,Hockey,bronze
1972,munique,hóquei,hóquei,"MOLLERAPOOVAYYA, Ganesh",IND,homens,Hockey,bronze
1972,munique,hóquei,hóquei,"PERUMAL, Krishnanurthy",IND,homens,Hockey,bronze
1972,munique,hóquei,hóquei,"SINGH, Ajitpal",IND,homens,Hockey,bronze
1972,munique,hóquei,hóquei,"SINGH, Harbinder",IND,homens,Hockey,bronze
1972,munique,hóquei,hóquei,"SINGH, Harcharan",IND,homens,Hockey,bronze
1972,munique,hóquei,hóquei,"SINGH, Harmik",IND,homens,Hockey,bronze
1972,munique,hóquei,hóquei,"SINGH, Kulwant",IND,homens,Hockey,bronze
1972,munique,hóquei,hóquei,"SINGH, Mukhbain",IND,homens,Hockey,bronze
1972,munique,hóquei,hóquei,"SINGH, Virinder",IND,homens,Hockey,bronze
,munique,hóquei,hóquei,"BAUMGART, Wolfgang",FRG,homens,Hockey,ouro
1972,munique,hóquei,hóquei,"DROSE, Horst",FRG,homens,Hockey,ouro
1972,munique,hóquei,hóquei,"FREISE, Dieter",FRG,homens,Hockey,ouro
1972,munique,hóquei,hóquei,"KAESSMANN, Werner",FRG,homens,Hockey,ouro
1972,munique,hóquei,hóquei,"KELLER, Carsten",FRG,homens,Hockey,ouro
1972,munique,hóquei,hóquei,"KITTSTEIN, Detlef",FRG,homens,Hockey,ouro
1972,munique,hóquei,hóquei,"KLAES, Ulrich",FRG,homens,Hockey,ouro
1972,munique,hóquei,hóquei,"KRAUS, Peter",FRG,homens,Hockey,ouro
1972,munique,hóquei,hóquei,"KRAUSE, Michael",FRG,homens,Hockey,ouro
1972,munique,hóquei,hóquei,"PETER, Michael",FRG,homens,Hockey,ouro
1972,munique,hóquei,hóquei,"ROTT, Wolfgang",FRG,homens,Hockey,ouro
1972,munique,hóquei,hóquei,"SCHMIDT, Fritz",FRG,homens,Hockey,ouro
1972,munique,hóquei,hóquei,"SEIFERT, Rainer",FRG,homens,Hockey,ouro
1972,munique,hóquei,hóquei,"STRODTER, Wolfgang",FRG,homens,Hockey,ouro
1972,munique,hóquei,hóquei,"SUHL, Eckard",FRG,homens,Hockey,ouro
1972,munique,hóquei,hóquei,"THELEN, Eduard",FRG,homens,Hockey,ouro
1972,munique,hóquei,hóquei,"TRUMP, Peter",FRG,homens,Hockey,ouro
1972,munique,hóquei,hóquei,"VOS, Ulrich",FRG,homens,Hockey,ouro
,munique,hóquei,hóquei,"ABDUL, Rashid III",PAK,homens,Hockey,prateado
1972,munique,hóquei,hóquei,"AKHTAR, Rasool",PAK,homens,Hockey,prateado
1972,munique,hóquei,hóquei,"AKHTAR, Ul Islam",PAK,homens,Hockey,prateado
1972,munique,hóquei,hóquei,"BUTT, Jahangir Ahmad",PAK,homens,Hockey,prateado
1972,munique,hóquei,hóquei,"FAZAL, Ur Rehman",PAK,homens,Hockey,prateado
1972,munique,hóquei,hóquei,"ISLAH, Ud Din",PAK,homens,Hockey,prateado
1972,munique,hóquei,hóquei,"MALIK, Muhammad Azam",PAK,homens,Hockey,prateado
1972,munique,hóquei,hóquei,"MUHAMMAD, Shahnaz",PAK,homens,Hockey,prateado
1972,munique,hóquei,hóquei,"MUNAWAR, Uz-Zaman",PAK,homens,Hockey,prateado
1972,munique,hóquei,hóquei,"RIAZ, Ahmad",PAK,homens,Hockey,prateado
1972,munique,hóquei,hóquei,"SAEED, Anwar",PAK,homens,Hockey,prateado
1972,munique,hóquei,hóquei,"SHERWANI, Saleem",PAK,homens,Hockey,prateado
1972,munique,hóquei,hóquei,"SYED, Iftikar Ahmed",PAK,homens,Hockey,prateado
1972,munique,hóquei,hóquei,"SYED, Mudassar Ashgar",PAK,homens,Hockey,prateado
1972,munique,hóquei,hóquei,"ZAHID, Muhammad",PAK,homens,Hockey,prateado
1972,munique,judô,judô,"KIM, Yong Ik",PRK,homens,- 63KG (Lightweight),bronze
1972,munique,judô,judô,"MOUNIER, Jean-Jacques",FRA,homens,- 63KG (Lightweight),bronze
1972,munique,judô,judô,"KAWAGUCHI, Takao",JPN,homens,- 63KG (Lightweight),ouro
